word,count,contexts
1304,0,forefinger and the wine clear red tannic 
1305,0,and the wine clear red tannic and 
1306,0,the wine clear red tannic and lovely 
1307,0,wine clear red tannic and lovely poured 
1308,0,
1309,0,red tannic and lovely poured out into 
1310,0,tannic and lovely poured out into the 
1311,0,
1312,0,
1313,0,
1314,0,out into the glass held with the 
1315,0,into the glass held with the same 
1316,0,
1317,0,
1318,0,
1319,0,with the same hand after this course 
1320,0,
1321,0,
1322,0,hand after this course the captain commenced 
1323,0,
1324,0,this course the captain commenced picking on 
1325,0,course the captain commenced picking on the 
1326,0,the captain commenced picking on the priest 
1327,0,
1328,0,
1329,0,picking on the priest the priest was 
1330,0,
1331,0,the priest the priest was young and 
1332,0,
1333,0,the priest was young and blushed easily 
1334,0,
1335,0,was young and blushed easily and wore 
1336,0,young and blushed easily and wore a 
1337,0,
1338,0,blushed easily and wore a uniform like 
1339,0,
1340,0,and wore a uniform like the rest 
1341,0,wore a uniform like the rest of 
1342,0,
1343,0,uniform like the rest of us but 
1344,0,
1345,0,the rest of us but with a 
1346,0,rest of us but with a cross 
1347,0,
1348,0,
1349,0,but with a cross in dark red 
1350,0,
1351,0,a cross in dark red velvet above 
1352,0,cross in dark red velvet above the 
1353,0,in dark red velvet above the left 
1354,0,
1355,0,
1356,0,velvet above the left breast pocket of 
1357,0,above the left breast pocket of his 
1358,0,the left breast pocket of his gray 
1359,0,
1360,0,
1361,0,pocket of his gray tunic the captain 
1362,0,of his gray tunic the captain spoke 
1363,0,
1364,0,gray tunic the captain spoke pidgin italian 
1365,0,tunic the captain spoke pidgin italian for 
1366,0,the captain spoke pidgin italian for my 
1367,0,captain spoke pidgin italian for my doubtful 
1368,0,
1369,0,
1370,0,italian for my doubtful benefit in order 
1371,0,for my doubtful benefit in order that 
1372,0,
1373,0,doubtful benefit in order that i might 
1374,0,
1375,0,
1376,0,order that i might understand perfectly that 
1377,0,that i might understand perfectly that nothing 
1378,0,i might understand perfectly that nothing should 
1379,0,
1380,0,understand perfectly that nothing should be lost 
1381,0,
1382,0,
1383,0,nothing should be lost priest to-day with 
1384,0,should be lost priest to-day with girls 
1385,0,be lost priest to-day with girls the 
1386,0,
1387,0,priest to-day with girls the captain said 
1388,0,
1389,0,with girls the captain said looking at 
1390,0,girls the captain said looking at the 
1391,0,the captain said looking at the priest 
1392,0,
1393,0,
1394,0,looking at the priest and at me 
1395,0,
1396,0,
1397,0,
1398,0,
1399,0,at me the priest smiled and blushed 
1400,0,me the priest smiled and blushed and 
1401,0,
1402,0,priest smiled and blushed and shook his 
1403,0,
1404,0,and blushed and shook his head this 
1405,0,
1406,0,and shook his head this captain baited 
1407,0,
1408,0,his head this captain baited him often 
1409,0,head this captain baited him often not 
1410,0,
1411,0,captain baited him often not true asked 
1412,0,
1413,0,him often not true asked the captain 
1414,0,often not true asked the captain to-day 
1415,0,
1416,0,true asked the captain to-day i see 
1417,0,asked the captain to-day i see priest 
1418,0,
1419,0,captain to-day i see priest with girls 
1420,0,to-day i see priest with girls no 
1421,0,
1422,0,see priest with girls no said the 
1423,0,
1424,0,with girls no said the priest the 
1425,0,
1426,0,no said the priest the other officers 
1427,0,
1428,0,
1429,0,priest the other officers were amused at 
1430,0,
1431,0,other officers were amused at the baiting 
1432,0,
1433,0,
1434,0,amused at the baiting priest not with 
1435,0,at the baiting priest not with girls 
1436,0,
1437,0,
1438,0,priest not with girls went on the 
1439,0,not with girls went on the captain 
1440,0,
1441,0,
1442,0,went on the captain priest never with 
1443,0,on the captain priest never with girls 
1444,0,the captain priest never with girls he 
1445,0,
1446,0,priest never with girls he explained to 
1447,0,
1448,0,with girls he explained to me he 
1449,0,
1450,0,
1451,0,
1452,0,to me he took my glass and 
1453,0,
1454,0,he took my glass and filled it 
1455,0,
1456,0,my glass and filled it looking at 
1457,0,
1458,0,and filled it looking at my eyes 
1459,0,
1460,0,
1461,0,looking at my eyes all the time 
1462,0,
1463,0,
1464,0,eyes all the time but not losing 
1465,0,all the time but not losing sight 
1466,0,
1467,0,time but not losing sight of the 
1468,0,but not losing sight of the priest 
1469,0,
1470,0,
1471,0,sight of the priest priest every night 
1472,0,of the priest priest every night five 
1473,0,the priest priest every night five against 
1474,0,priest priest every night five against one 
1475,0,priest every night five against one every 
1476,0,
1477,0,night five against one every one at 
1478,0,five against one every one at the 
1479,0,against one every one at the table 
1480,0,
1481,0,
1482,0,one at the table laughed you understand 
1483,0,at the table laughed you understand priest 
1484,0,
1485,0,table laughed you understand priest every night 
1486,0,laughed you understand priest every night five 
1487,0,you understand priest every night five against 
1488,0,understand priest every night five against one 
1489,0,priest every night five against one he 
1490,0,
1491,0,night five against one he made a 
1492,0,
1493,0,against one he made a gesture and 
1494,0,
1495,0,he made a gesture and laughed loudly 
1496,0,
1497,0,a gesture and laughed loudly the priest 
1498,0,gesture and laughed loudly the priest accepted 
1499,0,
1500,0,laughed loudly the priest accepted it as 
1501,0,loudly the priest accepted it as a 
1502,0,
1503,0,
1504,0,
1505,0,it as a joke the pope wants 
1506,0,
1507,0,a joke the pope wants the austrians 
1508,0,joke the pope wants the austrians to 
1509,0,
1510,0,pope wants the austrians to win the 
1511,0,
1512,0,the austrians to win the war the 
1513,0,
1514,0,to win the war the major said 
1515,0,
1516,0,the war the major said he loves 
1517,0,war the major said he loves franz 
1518,0,
1519,0,major said he loves franz joseph that 
1520,0,said he loves franz joseph that 's 
1521,0,he loves franz joseph that 's where 
1522,0,
1523,0,
1524,0,
1525,0,
1526,0,'s where the money comes from i 
1527,0,where the money comes from i am 
1528,0,
1529,0,
1530,0,
1531,0,
1532,0,i am an atheist did you ever 
1533,0,
1534,0,
1535,0,atheist did you ever read the 'black 
1536,0,did you ever read the 'black pig 
1537,0,
1538,0,
1539,0,read the 'black pig asked the lieutenant 
1540,0,the 'black pig asked the lieutenant i 
1541,0,
1542,0,pig asked the lieutenant i will get 
1543,0,
1544,0,
1545,0,lieutenant i will get you a copy 
1546,0,
1547,0,
1548,0,get you a copy it was that 
1549,0,
1550,0,
1551,0,
1552,0,
1553,0,was that which shook my faith it 
1554,0,
1555,0,which shook my faith it is a 
1556,0,
1557,0,
1558,0,
1559,0,it is a filthy and vile book 
1560,0,
1561,0,a filthy and vile book said the 
1562,0,filthy and vile book said the priest 
1563,0,and vile book said the priest you 
1564,0,
1565,0,book said the priest you do not 
1566,0,
1567,0,
1568,0,
1569,0,you do not really like it it 
1570,0,do not really like it it is 
1571,0,
1572,0,
1573,0,
1574,0,
1575,0,it is very valuable said the lieutenant 
1576,0,is very valuable said the lieutenant it 
1577,0,
1578,0,valuable said the lieutenant it tells you 
1579,0,
1580,0,the lieutenant it tells you about those 
1581,0,
1582,0,
1583,0,
1584,0,you about those priests you will like 
1585,0,
1586,0,
1587,0,priests you will like it he said 
1588,0,
1589,0,
1590,0,like it he said to me i 
1591,0,
1592,0,
1593,0,
1594,0,to me i smiled at the priest 
1595,0,
1596,0,
1597,0,smiled at the priest and he smiled 
1598,0,
1599,0,
1600,0,priest and he smiled back across the 
1601,0,and he smiled back across the candle-light 
1602,0,he smiled back across the candle-light do 
1603,0,
1604,0,back across the candle-light do n't you 
1605,0,
1606,0,the candle-light do n't you read it 
1607,0,
1608,0,do n't you read it he said 
1609,0,
1610,0,
1611,0,read it he said i will get 
1612,0,
1613,0,
1614,0,said i will get it for you 
1615,0,
1616,0,
1617,0,
1618,0,it for you said the lieutenant all 
1619,0,
1620,0,you said the lieutenant all thinking men 
1621,0,
1622,0,the lieutenant all thinking men are atheists 
1623,0,lieutenant all thinking men are atheists the 
1624,0,
1625,0,thinking men are atheists the major said 
1626,0,
1627,0,are atheists the major said i do 
1628,0,atheists the major said i do not 
1629,0,
1630,0,
1631,0,
1632,0,i do not believe in the free 
1633,0,
1634,0,
1635,0,believe in the free masons however i 
1636,0,in the free masons however i believe 
1637,0,the free masons however i believe in 
1638,0,
1639,0,masons however i believe in the free 
1640,0,
1641,0,
1642,0,believe in the free masons the lieutenant 
1643,0,in the free masons the lieutenant said 
1644,0,
1645,0,free masons the lieutenant said it is 
1646,0,masons the lieutenant said it is a 
1647,0,
1648,0,
1649,0,
1650,0,it is a noble organization some one 
1651,0,is a noble organization some one came 
1652,0,
1653,0,noble organization some one came in and 
1654,0,organization some one came in and as 
1655,0,
1656,0,
1657,0,
1658,0,
1659,0,and as the door opened i could 
1660,0,as the door opened i could see 
1661,0,
1662,0,door opened i could see the snow 
1663,0,opened i could see the snow falling 
1664,0,
1665,0,could see the snow falling there will 
1666,0,see the snow falling there will be 
1667,0,
1668,0,
1669,0,
1670,0,
1671,0,
1672,0,be no more offensive now that the 
1673,0,
1674,0,
1675,0,
1676,0,now that the snow has come i 
1677,0,
1678,0,the snow has come i said certainly 
1679,0,
1680,0,has come i said certainly not said 
1681,0,come i said certainly not said the 
1682,0,
1683,0,said certainly not said the major you 
1684,0,
1685,0,not said the major you should go 
1686,0,
1687,0,
1688,0,major you should go on leave you 
1689,0,
1690,0,should go on leave you should go 
1691,0,
1692,0,
1693,0,leave you should go to rome naples 
1694,0,
1695,0,should go to rome naples sicily he 
1696,0,go to rome naples sicily he should 
1697,0,to rome naples sicily he should visit 
1698,0,
1699,0,
1700,0,sicily he should visit amalfi said the 
1701,0,he should visit amalfi said the lieutenant 
1702,0,should visit amalfi said the lieutenant i 
1703,0,
1704,0,amalfi said the lieutenant i will write 
1705,0,
1706,0,
1707,0,lieutenant i will write you cards to 
1708,0,
1709,0,will write you cards to my family 
1710,0,
1711,0,
1712,0,cards to my family in amalfi they 
1713,0,
1714,0,my family in amalfi they will love 
1715,0,
1716,0,
1717,0,amalfi they will love you like a 
1718,0,
1719,0,will love you like a son he 
1720,0,
1721,0,you like a son he should go 
1722,0,
1723,0,
1724,0,son he should go to palermo he 
1725,0,
1726,0,should go to palermo he ought to 
1727,0,
1728,0,to palermo he ought to go to 
1729,0,
1730,0,he ought to go to capri i 
1731,0,
1732,0,to go to capri i would like 
1733,0,
1734,0,to capri i would like you to 
1735,0,capri i would like you to see 
1736,0,
1737,0,
1738,0,like you to see abruzzi and visit 
1739,0,you to see abruzzi and visit my 
1740,0,
1741,0,see abruzzi and visit my family at 
1742,0,
1743,0,and visit my family at capracotta said 
1744,0,
1745,0,my family at capracotta said the priest 
1746,0,family at capracotta said the priest listen 
1747,0,
1748,0,capracotta said the priest listen to him 
1749,0,said the priest listen to him talk 
1750,0,
1751,0,
1752,0,listen to him talk about the abruzzi 
1753,0,
1754,0,
1755,0,talk about the abruzzi there 's more 
1756,0,
1757,0,
1758,0,
1759,0,there 's more snow there than here 
1760,0,
1761,0,
1762,0,
1763,0,
1764,0,
1765,0,here he does n't want to see 
1766,0,he does n't want to see peasants 
1767,0,
1768,0,n't want to see peasants let him 
1769,0,want to see peasants let him go 
1770,0,to see peasants let him go to 
1771,0,
1772,0,peasants let him go to centres of 
1773,0,
1774,0,him go to centres of culture and 
1775,0,
1776,0,to centres of culture and civilization he 
1777,0,
1778,0,of culture and civilization he should have 
1779,0,
1780,0,
1781,0,
1782,0,he should have fine girls i will 
1783,0,should have fine girls i will give 
1784,0,
1785,0,
1786,0,girls i will give you the addresses 
1787,0,
1788,0,
1789,0,give you the addresses of places in 
1790,0,
1791,0,the addresses of places in naples beautiful 
1792,0,
1793,0,of places in naples beautiful young girls 
1794,0,places in naples beautiful young girls accompanied 
1795,0,in naples beautiful young girls accompanied by 
1796,0,naples beautiful young girls accompanied by their 
1797,0,beautiful young girls accompanied by their mothers 
1798,0,
1799,0,
1800,0,accompanied by their mothers ha ha ha 
1801,0,by their mothers ha ha ha the 
1802,0,their mothers ha ha ha the captain 
1803,0,mothers ha ha ha the captain spread 
1804,0,
1805,0,ha ha the captain spread his hand 
